// 列：难以感觉、可感觉、不适、非常不适、难以忍受
// 行：框架、框剪、非设防砌体、设防砌体、土木结构和汇总的破坏状态比例
// 块：结构抗力取均值、加一倍标准差、减一倍标准差

城
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

镇
0.44373	0.55627	0	0	0	
0.666667	0.333333	0	0	0	
0.0324324	0.967568	0	0	0	
0	1	0	0	0	
0	1	0	0	0	
0.168168	0.831832	0	0	0	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

乡
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	

-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	
