HEB0002,1.158117946,0.076392848,0.016840413,0.038418058,0.150140059,1.146809525,0.175793194,0.051579277,0.073263806,0.18321849,1.170635026,0.028567877,0.13958459,0.233168765,0.140476503,1.22086957,0.213957958,0.051247026,0.05118455,0.116355724,1.081820238,0.06538639,0.010258214,0.203423834,0.137407487,1.028775955,0.005661754,0.072365518,0.214533932,0.070510562
HEB0003,1.205717671,0.127085698,0.232906119,0.115599434,0.043034791,1.045740003,0.221822429,0.220303584,0.092405189,0.042737078,1.030302179,0.190490348,0.167873877,0.133291453,0.0884454,1.140084879,0.144228528,0.016312788,0.05876037,0.158779275,1.181410765,0.087978302,0.062787459,0.090626466,0.122496844,1.092695006,0.006312165,0.023366087,0.157330547,0.198714157
HEB0004,1.107003623,0.074276811,0.041850006,0.09044921,0.150125438,1.155663647,0.152520879,0.221370279,0.119405173,0.131208783,1.153745082,0.102008696,0.212995413,0.237487187,0.010662332,1.102326318,0.179745506,0.100719195,0.068641402,0.14595831,1.056722714,0.224064094,0.033173652,0.138694085,0.172237206,1.018347236,0.174677176,0.178102659,0.128031894,0.190281184
HEB0005,1.232022653,0.055983829,0.023011691,0.209436273,0.137834479,1.226727492,0.154202723,0.056566225,0.189987251,0.049259478,1.144960721,0.010350131,0.079366919,0.009625031,0.074981814,1.117594114,0.178440827,0.147901814,0.210650468,0.175583707,1.240227319,0.034362755,0.210474047,0.241673084,0.035326666,1.011498857,0.019500214,0.232729574,0.052378459,0.18982245
HEB0006,1.177704625,0.23568125,0.031776727,0.16724566,0.070369747,1.170620861,0.084735988,0.242423742,0.229124842,0.229677353,1.049732709,0.111934407,0.091833511,0.088239892,0.200524298,1.085814762,0.23853108,0.164725106,0.073015996,0.084184443,0.566679171,0.803105498,0.035543529,0.20072297,0.053405241,0.898460373,0.200466157,0.22525163,0.058615329,0.175125236
HEB0008,1.213499592,0.186520994,0.154837662,0.037457386,0.193643294,1.223731425,0.005066182,0.097903196,0.235380576,0.245523532,1.180172307,0.040766961,0.0785446,0.05133504,0.098497534,1.186851515,0.223695779,0.180539675,0.02588281,0.188665143,1.123373178,0.068963394,0.011305957,0.178095955,0.122197567,1.184844929,0.05272945,0.095250316,0.16451455,0.18994261
HEB0009,1.085468417,0.124819295,0.092791222,0.068897065,0.082818434,1.197541038,0.243538409,0.0943132,0.1679947,0.171554423,1.055634175,0.045678089,0.157548901,0.247860418,0.104360949,1.085174844,0.122307263,0.00692603,0.092689636,0.069042156,1.065695636,0.18243726,0.130605915,0.020095498,0.101093238,1.125138488,0.202375574,0.043028898,0.163317178,0.220766307
HEB0010,0.136364443,0.217780269,0.09537431,0.029906072,1.168482265,0.094860847,0.080454345,0.18255389,0.205958289,1.169467327,0.163697514,0.032819434,0.15472654,0.053526746,1.074908607,0.212547979,0.085351345,0.074411887,0.171969413,1.178106208,0.026778455,0.185417344,0.011273243,0.134752807,1.11637331,0.157407507,0.160728573,0.037211511,0.135415247,1.064484365
HEB0011,1.123269315,0.020860449,0.210706831,0.244118307,0.199133943,1.003088749,0.15048884,0.085062572,0.095870816,0.111679796,0.964254031,0.280955547,0.197631167,0.096320316,0.22996308,1.062540789,0.104344485,0.036800207,0.085805211,0.116795917,0.99700464,0.180555534,0.164664512,0.031188562,0.120150084,1.037594785,0.21520063,0.189017065,0.176666381,0.074911533
HEB0012,1.200706024,0.085651519,0.208017458,0.115863594,0.110876129,1.189384063,0.203885668,0.020719398,0.060881578,0.178528375,0.70139925,0.46823625,0.103845761,0.075136453,0.136859851,1.05795723,0.075655698,0.163667018,0.012393415,0.149551403,1.144130631,0.295388284,0.215179914,0.239592892,0.037145893,0.973895633,0.308892403,0.00186696,0.125227509,0.115137247
HEB0013,1.142710472,0.228383259,0.038152114,0.064232908,0.132127701,1.05254526,0.00245947,0.161632021,0.116410234,0.109802794,1.025683331,0.1822096,0.245089362,0.157974083,0.15228878,1.011319708,0.032753472,0.043557989,0.149003547,0.151697071,1.016174724,0.042354666,0.19951444,0.062979326,0.089198409,1.098585525,0.187232853,0.099326117,0.099408597,0.180018488
HEB0014,1.02534203,0.234752667,0.064917183,0.061116108,0.111095797,1.146713545,0.016274276,0.072799063,0.121718639,0.111603555,0.591782854,0.777352185,0.19479067,0.056363487,0.093267405,1.060582604,0.08948175,0.109289935,0.048900434,0.234366224,0.079271514,1.180920401,0.131121618,0.240425765,0.139348154,0.651045236,0.470778428,0.219448709,0.07390605,0.01547599
HEB0015,1.038652229,0.096983871,0.244144873,0.10224458,0.096684555,1.078070345,0.235544385,0.052076529,0.089081773,0.00058923,1.004237439,0.045873766,0.121330872,0.166142663,0.117570102,1.180850529,0.209595313,0.218411183,0.21693845,0.159975287,1.015446677,0.118975245,0.087206875,0.051769106,0.048318456,1.130988109,0.084934115,0.081681508,0.179522258,0.218545695
HEB0017,0.093470093,0.076073993,0.063795048,0.230050461,0.080619861,0.071793721,0.106242701,0.127782687,0.154702593,0.045553309,0.05943671,0.120674447,0.04151233,0.068527296,0.016466563,0.013260174,0.194396175,0.058807594,0.142236652,0.137239307,0.046553113,0.716700209,0.145195967,0.211436533,0.229900715,0.002570602,0.305586722,0.000467901,0.149571256,0.200874163
HEB0018,0.054417699,0.126244961,0.01449984,0.080095579,0.198720305,0.029210177,0.122297797,0.033341421,0.011636038,0.091590625,0.030619031,0.185562513,0.019352455,0.024414589,0.242961109,0.058395205,0.187593141,0.081539042,0.241464344,0.249364341,0.237944501,0.689073631,0.10930293,0.189009061,0.087406887,0.170084977,0.311581747,0.085030865,0.055122028,0.023551702
HEB0020,0.190401856,0.220475392,0.09628865,0.128748049,0.231221614,0.098224933,0.194549788,0.039756803,0.10728781,0.046061332,0.227952555,0.056343584,0.105814906,0.112867256,0.24265696,0.099684199,0.231680567,0.202286509,0.073209891,0.139573049,0.233668087,0.872377213,0.03277328,0.052579587,0.23089121,0.073576196,0.375136313,0.016132833,0.209973359,0.138121817
