HEB0024,0.163456621,0.186876921,0.148886491,0.035921819,0.342114315,0.245795254,0.019228199,0.033487133,0.168403938,0.202661667,0.378818655,0.067003533,0.271569739,0.073616192,0.065313767,0.159491209,0.068901481,0.36857027,0.320299745,0.355576578,0.355378936,0.870677302,0.137706054,0.24862803,0.072804141,0.27467489,0.238231437,0.081252323,0.244080789,0.281160242
HEB0025,0.247362762,0.290921339,0.064398632,0.056886479,0.169936228,0.358358893,0.105069728,0.02488242,0.237268022,0.21730668,0.214536506,0.494747308,0.238258531,0.115959415,0.286866035,0.051354306,0.310026279,0.177716874,0.497312436,0.24984374,0.169573501,0.833296519,0.369742346,0.339597083,0.080157913,0.156237378,0.208456528,0.23582697,0.192103846,0.278512557
HEB0028,0.250485998,0.162647513,0.415568899,0.025336517,0.066820171,0.242089951,0.086430561,0.284481184,0.398105882,0.198045694,0.390195548,0.232383064,0.028554151,0.248713813,0.175595253,0.098563874,0.309543571,0.250747745,0.41748167,0.180818643,0.105540726,0.999046361,0.192284442,0.135322948,0.363846543,0.382442833,0.375007805,0.198545158,0.009357672,0.300062196
HEB0029,1.491388902,0.450000689,0.016380976,0.110685076,0.016490621,1.452384085,0.155237026,0.066949676,0.04576128,0.224849215,1.097069998,0.449055404,0.360736404,0.07783059,0.313487692,1.347085507,0.044011084,0.225044817,0.362421822,0.396764419,1.282496457,0.091902509,0.344328882,0.085422256,0.223242218,1.397033556,0.287198121,0.081051579,0.278744864,0.044813164
HEB0030,1.179954295,0.208298417,0.414575782,0.123202709,0.311233204,1.131411023,0.316416905,0.457885919,0.22289453,0.320352933,1.3060634,0.436256347,0.494846172,0.230010287,0.306136977,1.07174395,0.240083135,0.062948406,0.390349084,0.495216866,1.037512924,0.437574056,0.345112272,0.389640205,0.350013251,1.333849734,0.414415465,0.186587648,0.306365624,0.395734556
HEB0031,0.095627909,0.037681311,0.201658667,0.388904811,0.15529573,0.11117136,0.194576253,0.204566801,0.002641314,0.219730453,0.196594324,0.092198426,0.106166417,0.031127248,0.155819765,0.372344142,0.294303176,0.388368933,0.175587841,0.11051271,0.424566222,0.861465503,0.041289205,0.087082296,0.342499537,0.358606997,0.647716125,0.396803637,0.20015555,0.172233102
HEB0032,0.385685092,0.167719075,0.384042916,0.144500566,0.411650414,0.071112065,0.446350116,0.044562812,0.463353355,0.438716804,0.457295109,0.265096358,0.063432414,0.026356147,0.277187658,0.17701511,0.120884391,0.381894354,0.217977704,0.163652936,0.296282402,0.891986457,0.334618132,0.264301481,0.228054189,0.172753865,0.388569937,0.136103201,0.338672881,0.152236712
HEB0034,1.22671027,0.034446257,0.045629313,0.070858708,0.047768389,1.368730244,0.267911404,0.088587591,0.159680432,0.273913257,1.460685747,0.459506851,0.098723406,0.354457772,0.093959491,1.171436437,0.082994333,0.335293909,0.45276685,0.04459696,1.201536089,0.293999133,0.010342683,0.023438087,0.404936053,1.200395952,0.35247313,0.37308851,0.383627829,0.274716389
HEB0035,0.439969189,0.041212344,0.356464999,0.302066331,0.046905148,0.303586002,0.352875001,0.060209225,0.093363122,0.045983118,0.239828532,0.495901524,0.125125459,0.3020945,0.209076306,0.309440064,0.400016618,0.218537968,0.236493864,0.123674554,0.166179331,1.056356542,0.279503102,0.122240188,0.058285724,0.270596773,0.492061809,0.088075963,0.000739492,0.028095703
HEB0043,0.336588287,0.343115231,0.03557896,0.139921313,0.231210139,0.072656117,0.402283324,0.316016463,0.317933714,0.151372855,0.086483181,0.217368588,0.461604929,0.091766442,0.374122427,0.264334149,0.133042409,0.162560591,0.13183154,0.473239252,0.336453123,0.801712531,0.191439619,0.004695135,0.225341454,0.264743821,0.459989294,0.380915473,0.188182402,0.180884803
HEB0062,0.0859573,0.47804886,0.090215134,0.203186308,0.23566155,0.263567627,0.47173715,0.150956364,0.222153915,0.04888576,0.099710797,0.118889533,0.463094728,0.367489372,0.470330623,0.393864619,0.288523497,0.133425366,0.147580214,0.129070658,0.004208307,1.074282394,0.334349859,0.216767753,0.296574768,0.35051383,0.228950726,0.16872645,0.022688382,0.204941285
HEB0072,0.080678886,0.183860562,0.202896756,0.200651569,0.489294265,0.046415146,0.237259457,0.361901577,0.340026936,0.324705857,0.312064768,0.321195826,0.410791083,0.252856651,0.492077663,0.178348779,0.477085311,0.078758204,0.474765225,0.332595284,0.210713767,0.76601233,0.032008881,0.139205038,0.193219976,0.440348584,0.397761344,0.421725848,0.295786083,0.136681656
HEB0073,0.184639665,0.294911441,0.069002016,0.115770063,0.485015599,0.200459819,0.030839006,0.381336721,0.477146038,0.00716362,0.176022531,0.206832839,0.046993986,0.318803053,0.123271717,0.084283123,0.066549252,0.196272056,0.016499489,0.069903721,0.163015782,0.970837812,0.120226006,0.099132614,0.415753824,0.136231772,0.228925405,0.466308448,0.259925682,0.118746997
HEB0098,0.374031323,0.35651675,0.306287717,0.180242171,0.179826337,0.426643482,0.483135374,0.377519424,0.223101471,0.116060931,0.302925877,0.167523401,0.295645426,0.343143759,0.064343481,0.344529105,0.031141718,0.080749705,0.254722574,0.021780494,0.255773357,1.063749409,0.305699678,0.33933849,0.055065639,0.164174508,0.431862187,0.406275782,0.397111788,0.261233186
HEB0100,0.337970798,0.340132812,0.108707053,0.195571109,0.021218802,0.492746989,0.022387465,0.1754713,0.405878673,0.089939795,0.382672684,0.495355856,0.083157511,0.384125195,0.316851088,0.250141062,0.031187007,0.397223558,0.311951034,0.460119474,0.00192542,1.139948659,0.08450082,0.225102478,0.485599706,0.039975054,0.553985104,0.456225165,0.145778548,0.336854696
HEB0101,0.046180471,0.392321602,0.458690689,0.004537783,0.254390315,0.494806846,0.104966346,0.357668733,0.366679915,0.072248866,0.437408894,0.426736148,0.208927361,0.053665808,0.308188186,0.350136953,0.189848952,0.352118076,0.134686215,0.452506246,0.251085821,0.698092117,0.245047336,0.157493563,0.353696001,0.171319452,0.597071082,0.319977091,0.286393393,0.393042642
HEB0102,0.342456733,0.388546505,0.199385814,0.417437647,0.475497794,0.038488635,0.444430299,0.301280235,0.041487627,0.146453746,0.128291979,0.038949967,0.325507096,0.458418915,0.167003709,0.162121299,0.052234297,0.441028163,0.146525319,0.481365488,0.303968446,1.117305282,0.004652456,0.315049737,0.440099871,0.111327704,0.191464742,0.233407581,0.466031494,0.377835537
HEB0105,0.034218746,0.29752465,0.384324134,0.060127064,0.357886849,0.388759042,0.215539035,0.363340043,0.207752214,0.252800912,0.367960163,0.166866501,0.033057204,0.309661378,0.351878298,0.106369947,0.286680762,0.365957715,0.362206143,0.36345349,0.43332882,1.021159092,0.28149961,0.401797594,0.404394892,0.433847089,0.297906919,0.45305852,0.127982346,0.317203064
HEB0106,0.117311713,0.411692779,0.263548843,0.407320405,0.460593095,0.361175723,0.232384536,0.022810043,0.410369326,0.357451147,0.487142797,0.302520957,0.088031091,0.459271468,0.262839946,0.005705722,0.479480067,0.069033021,0.394772472,0.484366503,0.496670242,0.931931951,0.232351311,0.203092958,0.27733263,0.403168373,0.521602344,0.308696726,0.129123046,0.016960697
HEB0107,0.492132291,0.167439693,0.462291683,0.080497762,0.229432562,0.430180007,0.006132258,0.025678376,0.410116487,0.248002137,0.140749858,0.234088583,0.445513054,0.036465075,0.146424845,0.163060611,0.411783062,0.381516796,0.106091981,0.117281105,0.319263233,0.843738663,0.004150676,0.295663427,0.036558444,0.141186315,0.206163407,0.397573763,0.354769086,0.106548684
HEB0109,0.302455121,0.177802085,0.359344082,0.150728924,0.085870336,0.171388991,0.014050903,0.026548898,0.013775239,0.125654169,0.085460677,0.419396235,0.05906199,0.120242309,0.33983602,0.448216828,0.160287263,0.456699327,0.400175459,0.265943631,0.343751145,0.879268264,0.050419753,0.166419505,0.034708799,0.109051576,0.20759749,0.215647818,0.317269162,0.461594582
HEB0115,0.153569187,0.486015989,0.093348015,0.31871785,0.308963273,0.223700176,0.134760992,0.322322556,0.204405418,0.311556922,0.391629842,0.189244819,0.006379075,0.319472855,0.185205083,0.023909975,0.207661518,0.127398369,0.297951959,0.218476222,0.152531585,0.709444984,0.259620578,0.245054158,0.440799651,0.130562344,0.302690742,0.421037213,0.208355767,0.109727276
HEB1001,0.001436762,0.215527102,0.123702039,0.026248594,0.374109907,0.40454802,0.059288623,0.373145884,0.048129319,0.310399696,0.133442854,0.476024529,0.102659138,0.215835953,0.098850917,0.18776246,0.453516052,0.151224522,0.476721949,0.247741885,0.19188931,0.981520402,0.155384761,0.360432167,0.243293329,0.370756913,0.399649115,0.021284259,0.403039028,0.316183816
HEB1002,0.312953719,0.321479378,0.211687122,0.484208101,0.157681417,0.317931505,0.169800328,0.452623492,0.252544582,0.351104221,0.331116148,0.395387053,0.353453562,0.065399542,0.414371705,0.130093789,0.381958134,0.34903676,0.433148679,0.197007687,0.243908534,0.898215853,0.292110345,0.498052836,0.051425361,0.057024203,0.434014817,0.160454333,0.313975094,0.444670977
HEB1003,0.214116097,0.052354103,0.041656355,0.17671335,0.071298694,0.15573385,0.291176387,0.238246657,0.218369844,0.246618295,0.265820961,0.092798817,0.030359583,0.351335371,0.122666247,0.305851876,0.298529704,0.390109309,0.276288655,0.012092191,0.432186308,0.997327735,0.498794135,0.390499407,0.274770274,0.168431308,0.507058534,0.485662511,0.205178612,0.141831746
HEB1006,0.319206561,0.204669405,0.144214906,0.455307817,0.21796297,0.355426705,0.295209318,0.254218198,0.223375554,0.170233906,0.218018772,0.415707376,0.374445862,0.265007946,0.335671933,0.08402727,0.31311068,0.349415657,0.459264315,0.014753654,0.289944271,1.007144319,0.209730235,0.394031382,0.427461351,0.009891324,0.444214857,0.092067247,0.047101893,0.0852289
HEB1007,0.104601818,0.4147974,0.379293663,0.305354292,0.15113404,0.479650413,0.038324232,0.326692684,0.144611485,0.063759924,0.469184015,0.24757137,0.251869453,0.362354815,0.102178368,0.081959191,0.341225719,0.460595717,0.120159819,0.166362477,0.173316472,0.976948212,0.478623701,0.33831876,0.295048548,0.104821369,0.591470419,0.088294903,0.008677165,0.469612711
HEB1009,0.25132886,0.134754117,0.192596566,0.084227406,0.301056276,0.033501044,0.282684034,0.411131518,0.435127315,0.324837648,0.400917221,0.494135689,0.24887364,0.47996366,0.215191485,0.275053702,0.277869853,0.400936692,0.007273671,0.251104269,0.364075989,0.731224137,0.035062461,0.078795038,0.180044068,0.401851366,0.361421716,0.104305921,0.044185315,0.224305422
HETAH,0.369220045,0.145721541,0.278638575,0.081181826,0.278440074,0.346396291,0.072017324,0.200731829,0.221620396,0.348633395,0.382180813,0.382096587,0.336579463,0.405711453,0.264182431,0.221586622,0.35486251,0.158694772,0.149353855,0.49439919,0.292379904,0.889900798,0.248779131,0.484846525,0.017716136,0.305597141,0.329064466,0.450751395,0.364542548,0.295105754
TJBET,0.442221262,0.057144431,0.39242789,0.398363845,0.377234951,0.015821383,0.317759035,0.451252141,0.413887921,0.281269413,0.322176842,0.236359014,0.035840813,0.125334519,0.075468377,0.309468504,0.419907244,0.052672402,0.411016191,0.265255408,0.378678008,0.717694975,0.029170164,0.460600037,0.359041225,0.329626558,0.213477672,0.163481061,0.398357619,0.471381052
TJDAG,0.344518792,0.024413354,0.052309378,0.125656984,0.085830725,0.368517406,0.026692461,0.38520839,0.026580403,0.426378863,0.006842765,0.499884295,0.166798985,0.265789687,0.493156479,0.221802279,0.181089752,0.353814158,0.032117743,0.240743084,0.18270232,0.923678264,0.241809039,0.329341821,0.3944382,0.355089978,0.292388456,0.230175764,0.170098577,0.296743953
TJFTZ,0.12275992,0.063463391,0.073460016,0.307526758,0.126513599,0.485177737,0.245321155,0.478109793,0.18832152,0.477096767,0.311360878,0.067751821,0.062712314,0.460066964,0.083942199,0.21143475,0.130614117,0.443853692,0.154065288,0.040893551,0.007534057,1.134103723,0.246106372,0.404404931,0.249789285,0.289479688,0.626316847,0.219433281,0.06462547,0.070787396
TJLUT,0.294429088,0.490542709,0.002596431,0.355940205,0.005645907,0.242164145,0.1445159,0.141697604,0.025047263,0.078538155,0.144595146,0.473925354,0.496873189,0.224167604,0.145658953,0.077990814,0.146310249,0.320239348,0.228829012,0.3371886,0.005821142,1.15064238,0.162875638,0.340749652,0.205847425,0.444680155,0.639178223,0.154044304,0.066081371,0.392833206
TJSJT,0.3131484,0.064517547,0.450605606,0.417019744,0.21410135,0.282703051,0.395717088,0.094035038,0.303738208,0.150561225,0.476876502,0.26747842,0.222740979,0.410417788,0.239612647,0.452350671,0.038775518,0.127475909,0.433814171,0.440268828,0.000496394,0.745106047,0.28779765,0.380303939,0.229319887,0.03680716,0.63507069,0.057957184,0.15068884,0.19029413
